filename	prompt	timestamp	sample_rate	bit_depth
recording_20250709_093608.wav	စီတီစကင် က ဦးနှောက်ဖုံး မြှေး အောက် တွင် သွေး ယိုစီး မှု ကို အတည်ပြု ရင် ၊ လူနာ ကို ဦးနှောက် နှင့် အာရုံကြော ခွဲစိတ် ဆရာဝန် ဆီသို့ ညွှန်း သင့် တယ် ၊ ဒါပေမဲ့ ခေါင်း ရဲ့ စီတီစကင် က ပုံမှန် ဆိုရင် ၊ ခါးပိုင်း ဖောက် ပြီး ကျောရိုး မှ အရည်ထုတ် စစ်ဆေး ခြင်း ကို စီစဉ် သင့် တယ် ။	20250709_093608	16000	16
recording_20250709_093627.wav	ခင်ဗျား က အသက် ၇၀ အရွယ် ရှိ တဲ့ မစ္စစ် ဂျုန်း ဖြစ် ပြီး ခင်ဗျား တစ်နေ့ ကို စီးကရက် အလိပ် ၄၀ သောက် ခဲ့ တယ် ။	20250709_093627	16000	16
recording_20250709_093638.wav	ခင်ဗျား ၂ လ အတွင်း ၃ ကီလိုဂရမ် လောက် ကျ သွား ခဲ့ တယ် ။	20250709_093638	16000	16
recording_20250709_093654.wav	ခင်ဗျား က သာမန် အားဖြင့် ကြံ့ခိုင် ပြီး ကျန်းမာ တယ် ပြီးတော့ ဘာ ဆေး မှ မ သောက် ရ ဘူး ။	20250709_093654	16000	16
recording_20250709_093708.wav	အသံအိုး ရောင် ခြင်း ( အဖျား ၊ လည်ချောင်း နာ ခြင်း ၊ ချောင်းဆိုး ခြင်း ၊ နှာချေ ခြင်း )	20250709_093708	16000	16
recording_20250709_093730.wav	အသံအိုး ကြွက်သား များ အားနည်း ခြင်း ( အများ အားဖြင့် သိုင်းရွိုက်ဂလင်း ဖြတ်ထုတ် ခြင်း ၊ အဖုအကျိတ် က ဖိ မိ ခြင်း ၊ နှလုံး ကြီး ခြင်း အစရှိသည် )	20250709_093730	16000	16
recording_20250709_093743.wav	အသံ အသုံး များ ခြင်း ( ဆရာ ဒါမှမဟုတ် အဆိုတော် အစရှိသည် )	20250709_093743	16000	16
recording_20250709_093809.wav	အသံအိုး ကင်ဆာ ( သက်ကြီး များ ၊ ဆေးလိပ် သောက် တဲ့ မှတ်တမ်း ၊ ကိုယ် အလေးချိန် လျော့ ခြင်း ၊ တိုး လာ သော ရောဂါ လက္ခဏာ )	20250709_093809	16000	16
recording_20250709_093828.wav	ကိရိယာ တပ်ဆင် ခြင်း ( အတွင်းပိုင်း ကြည့်ရှူ ရန် အသုံးပြု တဲ့ ကိရိယာ ဒါမှမဟုတ် ခေါင်း နှင့် လည်ပင်း တဝိုက် အခြား သော ခွဲစိတ် နည်း )	20250709_093828	16000	16
recording_20250709_093850.wav	သိုင်းရွိုက်ဂလင်း မှ ဟော်မုန်း ထွက် ရှိ မှု ကျဆင်း ခြင်း ( ကိုယ် အလေးချိန် တက် ခြင်း ၊ ဝမ်းချုပ် ခြင်း ၊ မီးယပ်သွေး ပမာဏ များစွာ ဆင်း ခြင်း ၊ အအေး ဒဏ် မ ခံ နိုင် ခြင်း )	20250709_093850	16000	16
recording_20250709_093907.wav	အသံ ဖြစ် စေ တဲ့ အကြော ၂ ခု မှာ အလုံး - အကျိတ် ငယ် ( အသံအိုး အတွင်း သို့ ကိရိယာ သုံး ပြီး ကြည့်ရှူ စစ်ဆေး ခြင်း )	20250709_093907	16000	16
recording_20250709_093919.wav	ကူရှင်း ရောဂါ ( ကိုယ် အလေးချိန် တက် ခြင်း ၊ မျက်နှာ အမွှေး အလွန်အကျွံ ထွက် ခြင်း )	20250709_093919	16000	16
recording_20250709_093945.wav	ရုတ်တရက် သွေးဖိအား ကျ ခြင်း ( ဓာတ်မတည့် မှု မှတ်တမ်း ဒါမှမဟုတ် အရင် က ဖြစ်ပုံ ဖြစ်ရပ် ၊ ချွဲသံ ဖြင့် သက်ပြင်းရှူ ခြင်း ၊ အသက်ရှူ မဝ ခြင်း ၊ မျက်နှာ ရောင် ခြင်း ၊ အင်ပျဉ် ထ ခြင်း )	20250709_093945	16000	16
