filename	prompt	timestamp	sample_rate	bit_depth
recording_20250628_174813.wav	ခြေထောက် နာ တာ မျိုး ရှိ ပါ သလား ၊ အထူးသဖြင့် ခြေသလုံး အနောက်ဘက် ကြွက်သား နာ တာ မျိုး ရှိ ပါ သလား ။	20250628_174813	16000	16
recording_20250628_174826.wav	ခင်ဗျား မကြာသေးမီ က လေယာဥ် ဖြင့် ခရီး သွား ခဲ့ ပါ သလား ။	20250628_174826	16000	16
recording_20250628_174847.wav	ခင်ဗျား ခြေထောက် ဒါမှမဟုတ် အဆုတ် ထဲ မှာ သွေး ခဲ တာ စစ်ဆေး တွေ့ရှိ ခံ ရ ဖူး ပါ သလား ။	20250628_174847	16000	16
recording_20250628_174901.wav	ခင်ဗျား အပူချိန် အတက် အကျ ဖြစ် ပါ သလား ။	20250628_174901	16000	16
recording_20250628_174913.wav	ချောင်းဆိုး ပါ သလား ။ ခင်ဗျား ချွဲ ပါ နေ ပါ သလား ။	20250628_174913	16000	16
recording_20250628_174937.wav	ရင်ဘတ် မှာ အောင့် တာ မျိုး ရော ရှိ ပါ သလား ။	20250628_174937	16000	16
recording_20250628_174955.wav	ခင်ဗျား မှာ သွေးအားနည်း ရောဂါ ရှိ တယ် လို့ ခင်ဗျား ကို ပြောဖူး ပါ သလား ။	20250628_174955	16000	16
recording_20250628_175016.wav	ခင်ဗျား မှာ အမြင် အာရုံ နှစ်ထပ် ဖြစ် နေ တယ် လို့ ကျွန်တော် ကြား တယ် ။ အဲဒါ နဲ့ ပတ်သတ်ပြီးတော့ ကျေးဇူးပြုပြီး ကျွန်တော် ကို ပြောပြ ပေး ပါ လား ။	20250628_175016	16000	16
recording_20250628_175032.wav	ခင်ဗျား အမြင်အာရုံ နှစ်ထပ် ဖြစ် နေ တာ ကို ဘယ် အချိန် က စ ပြီး သတိထား မိ ခဲ့ တာ လဲ ။	20250628_175032	16000	16
recording_20250628_175050.wav	အမြင်အာရုံ နှစ်ထပ် ဖြစ် နေ တာ ကို သက်သာ အောင် လုပ်ပေး နိုင် တဲ့ အရာ တစ်ခုခု ကို သတိထား မိ လား ။	20250628_175050	16000	16
recording_20250628_175105.wav	ခင်ဗျား အမြင်အာရုံ နှစ်ထပ် ဖြစ် လေ့ ရှိတဲ့ ဦးတည်ရာ တိတိကျကျ ရှိ ပါ သလား ။	20250628_175105	16000	16
recording_20250628_175143.wav	ခင်ဗျား နှစ်ထပ် မြင် ရ သောအခါ ၊ ပုံရိပ် တွေက တစ်ခု နဲ့ တစ်ခု အပေါ် အောက် ဒါမှမဟုတ် ဘေးတိုက် ပုံပေါ် တာ လား ။	20250628_175143	16000	16
recording_20250628_175156.wav	နေ့ တစ်နေ့ မှာ ဒီလို ဖြစ် လေ့ ဖြစ် ထ ရှိ တဲ့ အချိန် မျိုး ရှိလား ။	20250628_175156	16000	16
recording_20250628_175222.wav	ခင်ဗျား ကတုန်ကရင် ဖြစ်ဖူး လား ။	20250628_175222	16000	16
recording_20250628_175235.wav	ခေါင်းကိုက် လား ။ ခေါင်းကိုက် ရင် ၊ ရှင်းရှင်းလင်းလင်း ထပ် ပြောပြ ပေး ပါ ။	20250628_175235	16000	16
recording_20250628_175250.wav	ခေါင်းကိုက် တာ က မနက်ပိုင်း မှာ ပိုဆိုး လား ။	20250628_175250	16000	16
recording_20250628_175305.wav	ခေါင်းကိုက် တာ နဲ့ ပတ်သက်ပြီး နှာစေးခြင်း အန်ခြင်း ရှိ ပါ သလား ။	20250628_175305	16000	16
