filename	prompt	timestamp	sample_rate	bit_depth
recording_20250706_002454.wav	ခင်ဗျား သောက် ခဲ့ တဲ့ ငှက်ဖျား ရောဂါ ကာကွယ် ဆေး ရဲ့ နာမည် က ကွင်နင်း ဖြစ် တယ် ။	20250706_002454	16000	16
recording_20250706_002509.wav	ခင်ဗျား က ခန္ဓာကိုယ် ကိုက်ခဲ ခြင်း ၊ နာကျင် မှု များ နှင့် ခေါင်းကိုက် ခြင်း များ ကို လည်း တွေ့ကြုံ နေ ရ တယ် ။	20250706_002509	16000	16
recording_20250706_002526.wav	ခင်ဗျား ဆရာဝန် ကို စောင့် နေ စဉ် တွင် ၊ ခင်ဗျား ချမ်း လာ ပြီး ခင်ဗျား ကိုယ် ခင်ဗျား စောင် နဲ့ ခြုံ လိုက် တယ် ။	20250706_002526	16000	16
recording_20250706_002543.wav	ခင်ဗျား က အပူချိန် ၃၈ ဒီဂရီ နဲ့ ဆေးရုံ ကို ရောက် လာ တဲ့ အသက် ၆၀ အရွယ် ရှိ တဲ့ မစ္စတာ ဂျက်ဆင် ဖြစ် တယ် ။	20250706_002543	16000	16
recording_20250706_002558.wav	ခင်ဗျား က လွန် ခဲ့ တဲ့ နှစ် ၄၀ လောက် တည်း က တစ်နေ့ ကို စီးကရက် အလိပ် ၈၀ သောက် နေ ခဲ့ တယ် ။	20250706_002558	16000	16
recording_20250706_002612.wav	ခင်ဗျား အစိမ်းရောင် သလိပ် တွေ ထွက် ပြီး ချောင်းဆိုး နေ တယ် ။	20250706_002612	16000	16
recording_20250706_002620.wav	ခင်ဗျား ရဲ့ လူနာ ကို ဘယ်လို ကိုင်တွယ် မှာ လဲ ။	20250706_002620	16000	16
recording_20250706_002631.wav	ဒါဆို ၊ ခင်ဗျား ဒီနေ့ ဆေးရုံ ကို ဘာကြောင့် ရောက် လာ ခဲ့ တာ လဲ ။	20250706_002631	16000	16
recording_20250706_002642.wav	ကျွန်တော် ခင်ဗျား ကို မေးခွန်း အချို့ မေး မယ် ။ အဆင်ပြေ လား ။	20250706_002642	16000	16
recording_20250706_002650.wav	အဖျား မှတ်တမ်း	20250706_002650	16000	16
recording_20250706_002659.wav	ရောဂါ အမည် ရှာဖွေ ဖော်ထုတ် ပေး ပါ ။	20250706_002659	16000	16
recording_20250706_002711.wav	ခင်ဗျား အပူချိန် တက် နေ တာ ကို ဘယ် အချိန် က စတင် တွေ့ကြုံ နေ ခဲ့ တာ လဲ ။	20250706_002711	16000	16
recording_20250706_002725.wav	အဲဒါ က ရုတ်တရက် စတင် ခဲ့ တာ လား ဒါမှမဟုတ် ဖြည်းဖြည်း ချင်း လား ။	20250706_002725	16000	16
recording_20250706_002737.wav	အဲဒါ က ကောင်း လာ တယ် ၊ တူတူ ဖြစ် နေ တယ် ၊ ဒါမှမဟုတ် ပိုဆိုး လာ တယ် လို့ ခင်ဗျား ထင် လား ။	20250706_002737	16000	16
recording_20250706_002752.wav	အဲဒါ ဖြစ်ပေါ် လာ တဲ့ အခါ နေ့ တစ်နေ့ ရဲ့ တိကျ တဲ့ အချိန် တစ်ခုခု မှာ ဖြစ် လား ။	20250706_002752	16000	16
recording_20250706_002807.wav	ခင်ဗျား ရဲ့ ခန္ဓာကိုယ် အပူချိန် ကို တိုင်း ပြီး ပြီ လား ။ ဟုတ်တယ် ဆိုရင် ၊ ဘယ်လောက် မြင့်တက် ခဲ့ လဲ ။	20250706_002807	16000	16
recording_20250706_002817.wav	ခင်ဗျား ချမ်း နေ လား ဒါမှမဟုတ် ခိုက်ခိုက် တုန် နေ လား ။	20250706_002817	16000	16
recording_20250706_002827.wav	ခင်ဗျား ညဘက် မှာ ချွေးထွက် တာ တွေ ရှိ လား ။	20250706_002827	16000	16
recording_20250706_002839.wav	အဆုတ်ရောင် ရောဂါ ( အဖျား ၊ ချောင်းဆိုး ၊ ချွဲ ၊ ရင်ဘတ် နာ ၊ အသက်ရှူ မဝ ခြင်း )	20250706_002839	16000	16
recording_20250706_002857.wav	ဆီး လမ်းကြောင်း ပိုး ဝင် ခြင်း ( ဆီး သွား ရာ တွင် နာကျင် ခြင်း ၊ ဆီး အကြိမ်ကြိမ် သွား ခြင်း ၊ ဝမ်းဗိုက် အောက် နံဘေး နာကျင် ခြင်း ၊ အဖျား )	20250706_002857	16000	16
recording_20250706_002914.wav	ဦးနှောက်ဖုံး မြှေး ရောင် ခြင်း ( ခေါင်း ကိုက် ခြင်း ၊ အန် ခြင်း ၊ အဖုအပိန့် ၊ အလင်း ကြောက် ခြင်း ၊ အဖျား )	20250706_002914	16000	16
recording_20250706_002929.wav	ကင်ဆာ ရောဂါ ( ကိုယ် အလေးချိန် ကျ ခြင်း ၊ သက်ကြီး လူနာ ၊ အားနည်း ခြင်း ၊ အဖျား ငွေ့ငွေ့ ရှိ ခြင်း )	20250706_002929	16000	16
