filename	prompt	timestamp	sample_rate	bit_depth
recording_20250709_094732.wav	ခင်ဗျား က တုန် ခြင်း နှင့် နှလုံး ခုန် မြန် ခြင်း ကို ကြုံ နေ ရ တယ် ။	20250709_094732	16000	16
recording_20250709_094741.wav	ခင်ဗျား ဝမ်း အရည် တွေ လည်း သွား နေ တယ် ။	20250709_094741	16000	16
recording_20250709_094826.wav	ဩစတြေးလျ မှာ နေထိုင် တဲ့ ၊ ခင်ဗျား ရဲ့ အစ်မ မှာ လည်း ၊ တူညီ တဲ့ ပြဿနာ တွေ ရှိ တယ် ။	20250709_094826	16000	16
recording_20250709_094851.wav	ခင်ဗျား က ကိုယ် အလေးချိန် အတော် ကျသွား ခဲ့ တာ ကို စိုးရမ် နေ တာကြောင့် ခင်ဗျား ရဲ့ အမေ က ဆေးရုံ ကို ခေါ်လာ ခဲ့ တဲ့ အသက် ၂၅ နှစ် အရွယ် အမျိုးသမီး ဂျိမ်းစမတ် ဖြစ် ပါ တယ် ။	20250709_094851	16000	16
recording_20250709_094918.wav	ခင်ဗျား ရဲ့ အစားအစာ ကို ကန့်သတ် လိုက် တယ် ၊ ခင်ဗျား မနက် ပိုင်း မှာ အကြော် တွေ ကို စား ပြီးနောက် ညစာ အတွက် အသီး နှစ်စိတ် ကို စား တယ် ၊ ပြီးနောက် ကိုယ် အလေးချိန် ပိုကျ ချင် တယ် ။	20250709_094918	16000	16
recording_20250709_094934.wav	ကင်ဆာ ရောဂါ ( ကိုယ် အလေးချိန် ကျ ခြင်း ၊ ခံတွင်း ပျက် ခြင်း ၊ ပင်ပန်း ခြင်း ၊ အဖျား ငွေ့ငွေ့ ရှိ ခြင်း ၊ စား ချင် စိတ် ရှိ ခြင်း )	20250709_094934	16000	16
recording_20250709_094957.wav	တီဘီ ရောဂါ ( ချောင်းဆိုး ရာတွင် သွေးပါ ခြင်း ၊ ချွဲ ဖြင့် ချောင်းဆိုး ခြင်း ၊ အဖျား ၊ အာရှ ဒါမှမဟုတ် အာဖရိ မှ လာ သော လူနာ များ )	20250709_094957	16000	16
recording_20250709_095013.wav	စား လို စိတ် မ ရှိ ခြင်း ( ကိုယ် အလေးချိန် ကျ ခြင်း ၊ ငယ်ရွယ် တဲ့ အမျိုးသမီး ၊ ရာသီ သွေး ထိမ် ခြင်း )	20250709_095013	16000	16
recording_20250709_095029.wav	စိတ်ဓာတ် ကျ ခြင်း ( နုံးချည့် ခြင်း ၊ စား ချင် စိတ် ရှိ ခြင်း ၊ ပုံမှန် သာယာပျော်ရွှင် မှု ကို မ ခံစား နိုင် ခြင်း ၊ ကောင်း စွာ အိပ်မပျော် ခြင်း ၊ အိပ်ချိန် နည်း ခြင်း )	20250709_095029	16000	16
recording_20250709_095058.wav	အိတ်ချ်အိုင်ဗွီ ( သွေးပြန် ကြော ထဲ ဆေး အလွဲသုံးစား ထိုး ခြင်း ဒါမှမဟုတ် လိင်တူဆက်ဆံ ခြင်း ၊ ကိုယ် အလေးချိန် ကျ ခြင်း ၊ ယေဘူယျ အားဖြင့် နေ လို့ မ ကောင်း ခြင်း )	20250709_095058	16000	16
recording_20250709_095113.wav	အစာ လမ်းကြောင်း မှ စုပ်ယူ ရာတွင် လျော့နည်း နေ ခြင်း ( ဝမ်းပျက် ခြင်း ၊ ဝမ်းဗိုက် နာ ခြင်း )	20250709_095113	16000	16
recording_20250709_095142.wav	ခန္ဓာကိုယ် ရဲ့ ခုခံ စွမ်းအား ချို့ယွင်း မှု ကြောင့် ကိုယ်ပိုင် တစ်ရှူး နှင့် ဓာတ်မတည့် ခြင်း ကြောင့် ဖြစ် သော ရောဂါ များ ( ကိုယ်ခံစွမ်းအား ယိုယွင်း မှု နှင့် ဆိုင် သော တွယ်ဆက် တစ်ရှူး ရောဂါ တစ်မျိုး ဒါမှမဟုတ် အဆစ်ရောင် ရောဂါ ၊ သွေး လေးဖက် နာ )	20250709_095142	16000	16
recording_20250709_095213.wav	အူလမ်းကြောင်း ရောင်ရမ်း သည့် ရောဂါ ( နာတာရှည် ဝမ်းလျော ရောဂါ ရှိ တဲ့ ငယ်ရွယ် တဲ့ လူနာ များ တွင် အဖြစ်များ ဒါမှမဟုတ် ဝမ်း သွား ရာတွင် သွေး ပါ ခြင်း မ ပါ ခြင်း ၊ ဝမ်းဗိုက် နာ ခြင်း )	20250709_095213	16000	16
recording_20250709_095230.wav	အူလမ်းကြောင်း မငြိမ် သည့် ဝမ်း ခဏခဏ ပျက်သည့် ရောဂါ ( ဖော ခြင်း ၊ ဝမ်းလျှော ခြင်း ၊ ဝမ်းသွား ခြင်း ကြောင့် ဝမ်းဗိုက် နာ ခြင်း )	20250709_095230	16000	16
recording_20250709_095248.wav	လည်ပင်းကြီး ဟော်မုန်း များ ရောဂါ ( ဝမ်းလျှော ခြင်း ၊ ရင်တုန် ခြင်း ၊ တုန် ခြင်း ၊ ကိုယ် အလေးချိန် ကျ ခြင်း ၊ ရာသီသွေး မ မှန် ခြင်း )	20250709_095248	16000	16
