filename	prompt	timestamp	sample_rate	bit_depth
recording_20250706_001534.wav	အစာအိမ် ၊ အူသိမ် အနာ ( ဝမ်းဗိုက် အပေါ် မှာ အစာ ကြောင့် ပိုဆိုး လာ ခြင်း )	20250706_001534	16000	16
recording_20250706_001614.wav	အစာအိမ် ရောင်ရမ်း နာ ( အကိုက်အခဲ နှင့် အဖျား ပျောက်ဆေး ၊ အန်အက်စ်အေအိုင်ဒီအက်စ် ၊ ကလိုပီဒိုဂရယ် ၊ ဝါဖာရင်း )	20250706_001614	16000	16
recording_20250706_001639.wav	အစာပြွန် ရောင် ခြင်း ( ဂျီအီးအာဒီ - အရည် ပြောင်းပြန် စီး ခြင်း လက္ခဏာ များ ဥပမာ ရင်ပူ ခြင်း ၊ ပါးစပ် ထဲ မှာ ချဉ် တဲ့ အရသာ ၊ ရင်ဘက် တွင် ကူးစက် ရောဂါ ထပ်တလဲလဲ ဖြစ် ခြင်း )	20250706_001639	16000	16
recording_20250706_001701.wav	အစာအိမ် နှင့် အစာရေမျို အဆက် နေရာ မှာ တစ်ရှူး ပြဲ ခြင်း ( မကြာခဏ အရက် သောက်စား ခြင်း ၊ လူနာ က သွေး နည်းနည်း အန် တယ် ၊ မ အန် ခင် ပျို့တက် တယ် )	20250706_001701	16000	16
recording_20250706_001725.wav	အစာအိမ် ရောင်ရမ်း နာ ( ကိုယ်အလေးချိန် ကျ ခြင်း ၊ ဝမ်းဗိုက် ရဲ့ အလယ် အထက် နံရိုးစု အောက် တွင် နာကျင် မှု ၊ သွေး အားနည်း ခြင်း ၊ အားနည်း ခြင်း ၊ သက်ကြီး လူနာ ၊ ပြည့်အင့် ခြင်း )	20250706_001725	16000	16
recording_20250706_001750.wav	အစာပြွန် ကင်ဆာ ( အစာ မာ မျိုချ ရ ခက်ခဲ လာ ခြင်း ၊ စစချင်း အစာမာ ပဲ ပြီးနောက် အရည် ပါ မျိုချ ရ ခက်ခဲ လာ ခြင်း ၊ ကိုယ်အလေးချိန် ကျ လာ ခြင်း ၊ သက်ကြီး လူနာ )	20250706_001750	16000	16
recording_20250706_001803.wav	သွေးထွက် ခြင်း ( သွေးထွက် ပုံမှန် မ ဟုတ် တဲ့ မိသားစု မှတ်တမ်း ကို စစ်ဆေး ခြင်း )	20250706_001803	16000	16
recording_20250706_001827.wav	အစာပြွန် သွေးပြန်ကြော များ ( အရက် အလွန်အကျွံ သောက် တဲ့ မှတ်တမ်း ဒါမှမဟုတ် နာတာရှည် အသဲ ရောဂါ )	20250706_001827	16000	16
recording_20250706_001843.wav	ကိရိယာ တပ်ဆင် ခြင်း ( မကြာသေးခင် က အစာလမ်းကြောင်း ထဲ ကိရိယာ ထည့် စစ်ဆေး ခြင်း ဒါမှမဟုတ် တခြား ကိရိယာ တစ်ခုခု )	20250706_001843	16000	16
recording_20250706_001859.wav	ခင်ဗျား အစာမကြေ ဖြစ် ဖူး လား ဒါမှမဟုတ် အရည် ပြန် အန်ထွက် ဖူး လား ။	20250706_001859	16000	16
