filename	prompt	timestamp	sample_rate	bit_depth
recording_20250709_102206.wav	ခင်ဗျား မကြာသေးခင် က မျက်လုံး ကို စစ်ဆေး တဲ့ မှတ်တမ်း ရှိ ခဲ့ တယ် ၊ အဲဒါ က ခင်ဗျား မှာ ဆီးချို တက် ပြီး မျက်စိ အမြင်လွှာ ချို့ယွင်း တဲ့ ရောဂါ ရှိ နေ တယ် လို့ ပြ နေ တယ် ။	20250709_102206	16000	16
recording_20250709_102223.wav	ဆရာဝန် က ခင်ဗျား ကို ရောဂါ ရှာဖွေ စစ်ဆေးမှု ကို ရှင်းပြ ဖို့ ဒီ ရောက် နေ တယ် ။	20250709_102223	16000	16
recording_20250709_102241.wav	ခင်ဗျား လွန် ခဲ့ တဲ့ အနှစ် ၂၀ လောက် အထိ တစ်နေ့ ကို အရက် လေး ယူနစ် သောက် ပြီး စီးကရက် အလိပ် ၂၀ သောက် နေ ခဲ့ တယ် ။	20250709_102241	16000	16
recording_20250709_102258.wav	ခင်ဗျား လွန် ခဲ့ တဲ့ ၂ နှစ် က ခင်ဗျား ဆေးလိပ် ဖြတ် ဖို့ ကြိုးစား ခဲ့ တယ် ဒါပေမဲ့ ခင်ဗျား ပြန် စ ခဲ့ တယ် ။	20250709_102258	16000	16
recording_20250709_102307.wav	ခင်ဗျား မဟုတ် ရင် ကြံ့ခိုင် ပြီး ကျန်းမာ တယ် ။	20250709_102307	16000	16
recording_20250709_102321.wav	ခင်ဗျား နေ့တိုင်း ခွေး နဲ့ ငါး မိနစ် ကနေ ဆယ် မိနစ် လောက်အထိ လမ်းလျှောက် တယ် ။	20250709_102321	16000	16
recording_20250709_102342.wav	ခင်ဗျား ရဲ့ ဆီးချို ရောဂါ ကို ထိန်းချုပ် ရန် နေထိုင်မှု ပုံစံ ပြုပြင် ပြောင်းလဲ မှု တွေ ကို လိုက်နာ ဖို့ ခင်ဗျား ကို အကြံ ပေး ခဲ့ တယ် ၊ ဒါပေမဲ့ ခင်ဗျား သိပ် ပြီး မ လိုက်နာ ဘူး ။	20250709_102342	16000	16
recording_20250709_102355.wav	ဆီးချို တက် ပြီး မျက်စိ အမြင်လွှာ ချို့ယွင်း စေ တဲ့ ရောဂါ ဆို တာ ဘာလဲ ။	20250709_102355	16000	16
recording_20250709_102405.wav	ကျွန်တော့် ကလေး တွေ ပါ ဖြစ် မှာ လား ။	20250709_102405	16000	16
recording_20250709_102416.wav	ခင်ဗျား ဒီ အခြေအနေ ကို သက်သာအောင် ကုသ နိုင် လား ။	20250709_102416	16000	16
recording_20250709_102425.wav	ကျွန်တော် ဘာကြောင့် ဒါ ကို ရရှိ ခဲ့ တာ လဲ ။	20250709_102425	16000	16
recording_20250709_102441.wav	ကျွန်တော် မျက်စိ ကွယ် သွား မလား ။	20250709_102441	16000	16
recording_20250709_102453.wav	အရက် ဒါမှမဟုတ် ဆေးလိပ် သောက် ခြင်း က မျက်လုံး ကို ဘယ်လို ထိခိုက် စေ လဲ ။	20250709_102453	16000	16
recording_20250709_102516.wav	ခင်ဗျား ရဲ့ ကြာရှည် စွာ သွေးတွင်း သကြားဓာတ် မြင့်တက် မှု အခြေအနေ က အခု ခင်ဗျား ရဲ့ မျက်လုံး ကို ထိခိုက် စေ တဲ့ အခြေအနေ တစ်ခု ဖြစ် တယ် ။	20250709_102516	16000	16
recording_20250709_102531.wav	အဲဒါ က ခင်ဗျား ရဲ့ မျက်လုံး အနောက် ဘက် က သွေးကြော အသေးလေး တွေ ကို ထိခိုက် စေ တဲ့ အကြောင်းရင်း ဖြစ် တယ် ။	20250709_102531	16000	16
recording_20250709_102547.wav	သွေးကြော များ ရောင် ခြင်း ( ပေါက်ထွက် ခြင်း ၊ သွေးကြော နံရံ ရဲ့ ဖောရောင် နေ သော နေရာ ငယ် )	20250709_102547	16000	16
