filename	prompt	timestamp	sample_rate	bit_depth
recording_20250628_172829.wav	ခင်ဗျား ရာသီ ဘယ်နှရက် လောက် လာ ပါ သလဲ ။	20250628_172829	16000	16
recording_20250628_172844.wav	ရာသီ တစ်ခု နဲ့ တစ်ခု ကြား မှာ ဘယ် နှရက် ခြား ပါ သလဲ ။	20250628_172844	16000	16
recording_20250628_172854.wav	ခင်ဗျား သွေးခဲ တွေ ဆင်း ပါ သလား ။	20250628_172854	16000	16
recording_20250628_172908.wav	ခင်ဗျား ရာသီသွေး အများကြီး ဆင်း ပါ သလား ။	20250628_172908	16000	16
recording_20250628_172924.wav	ခင်ဗျား ရဲ့ ကင်ဆာဆဲလ် ကို ဘယ် အချိန် က နောက်ဆုံး စစ်ဆေး ခဲ့ တာ ပါ လဲ ။	20250628_172924	16000	16
recording_20250628_172939.wav	ခင်ဗျား ရဲ့ ကင်ဆာဆဲလ် ကို စစ်ဆေး တဲ့ ရလဒ် က ဘာ လဲ ။	20250628_172939	16000	16
recording_20250628_172953.wav	ခင်ဗျား ပုံမှန် ဆေးကုသမှု ခံယူ နေ တာ ရှိ ပါ သလား ။	20250628_172953	16000	16
recording_20250628_173012.wav	ခင်ဗျား ဆေးကောင်တာ က ဆေးစာ မပါ ဘဲ ဝယ် လို့ ရ တဲ့ ဆေး တစ်ခုခု သောက် နေ တာ ရှိ ပါ သလား ။	20250628_173012	16000	16
recording_20250628_173026.wav	ခင်ဗျား ကိုယ်၀န် တားဆေး သောက် နေ တာ များ ရှိ ပါ သလား ။	20250628_173026	16000	16
recording_20250628_173039.wav	ခင်ဗျား တစ်ခု ခု နဲ့ ဓာတ်မတည့် တာ ရှိ ပါ သလား ။	20250628_173039	16000	16
recording_20250628_173050.wav	ခင်ဗျား ဆေး မ တည့် တာ ရှိ ပါ သလား ။	20250628_173050	16000	16
recording_20250628_173112.wav	ဆေး မ တည့် တာ ရှိရင် ၊ ခင်ဗျား အဲ ဆေး ကို သောက် လိုက်ရင် ဘာ ဖြစ် ပါ သလဲ ။	20250628_173112	16000	16
recording_20250628_173133.wav	မိသားစု ထဲ မှာ ခင်ဗျား လို အခြေအနေ ဖြစ် နေ တဲ့ ဒါမှမဟုတ် ပြဿနာ ရှိ နေ တဲ့ တစ်ယောက်ယောက် ရှိ ပါ သလား ။	20250628_173133	16000	16
recording_20250628_173157.wav	ခင်ဗျား ရဲ့ မိသားစု ထဲ မှာ နှလုံး ၊ သွေးတိုး ၊ ဆီးချို ဒါမှမဟုတ် ပန်းနာရင်ကျပ် ကဲ့သို့သော ရောဂါ ဖြစ်နေတဲ့ သူ တွေ ရှိ လား ။	20250628_173157	16000	16
recording_20250628_173213.wav	သွား ခဲ့ တယ်ဆိုရင် ခင်ဗျား ဘယ် ကို ခရီးသွား ခဲ့ တာ ပါ လဲ ။	20250628_173213	16000	16
recording_20250628_173229.wav	ခင်ဗျား က ပင်စင်စား လား ။ ခင်ဗျား စား၀တ်နေရေး အတွက် ဘာ လုပ် ခဲ့ ပါ သလဲ ။	20250628_173229	16000	16
recording_20250628_173239.wav	ခင်ဗျား ဘယ်သူ နဲ့ နေ ပါ သလဲ ။	20250628_173239	16000	16
recording_20250628_173255.wav	ခင်ဗျား ရိုးရိုး အိမ် မှာ နေ တာ လား ဒါမှမဟုတ် တစ်ထပ် အိမ် မှာ နေ တာ လား ။	20250628_173255	16000	16
recording_20250628_173306.wav	ခင်ဗျား ကိုယ့် ဘာသာ လမ်းလျှောက် နိုင် ပါ သလား ။	20250628_173306	16000	16
recording_20250628_173322.wav	ခင်ဗျား ဘ၀ မှာ ခင်ဗျား ကို စိတ်ဖိစီးမှု ဖြစ်စေတဲ့ အရာ တစ်ခုခု ရှိ ပါ သလား ။	20250628_173322	16000	16
recording_20250628_173336.wav	ခင်ဗျား မှာ အိမ်ထောင် ရှိ ပါ သလား ။ ခင်ဗျား မှာ ကလေး ရှိ ပါ သလား ။	20250628_173336	16000	16
recording_20250628_173346.wav	ခင်ဗျား ဆေးလိပ် သောက် ပါ သလား ။	20250628_173346	16000	16
recording_20250628_173356.wav	ခင်ဗျား အရက်သောက် ပါ သလား ။	20250628_173356	16000	16
recording_20250628_173410.wav	ဒီ အရာ က ခင်ဗျား ရဲ့ အလုပ် နဲ့ အိမ် မှာ သက်ရောက်မှု ရှိ ပါ သလား ။	20250628_173410	16000	16
recording_20250628_173424.wav	ခင်ဗျား ရဲ့ အခြေအနေ နဲ့ ပတ်သက်ပြီး ပြော ချင် တာ တစ်ခုခုများ ရှိ ပါ သလား ။	20250628_173424	16000	16
