filename	prompt	timestamp	sample_rate	bit_depth
recording_20250708_003316.wav	သွေးလွှတ်ကြောမ ဖောင်း ခြင်း ( ရင်ဘတ် ဒါမှမဟုတ် ဗိုက် နာ ခြင်း ကနေ ကျောကုန်း ဆီသို့ ပျံ့နှံ့ သွား ခြင်း ၊ ယေဘူယျ သွေးတိုး ရောဂါ လက္ခဏာ များ ဥပမာ နှလုံး ကြွက်သား များ သို့ သွေး လုံလောက် စွာ မ ရောက် ခြင်း ၊ သွေးလျှောက် မှု နည်း သောကြောင့် လေ့ကျင့်ခန်း လုပ်ချိန် တွင် ကြွက်သား များ ညှစ် ထား သလို နာကျင် လိုက် သက်သာ လိုက် ဖြစ် ခြင်း )	20250708_003316	16000	16
recording_20250708_003350.wav	အဆုတ် ထဲ ရှိ သွေးကြော များ တွင် သွေးခဲ ပိတ်ဆို့ ခြင်း ( ရင်ဘတ် နာ ခြင်း ၊ ချောင်းဆိုး ရာတွင် သွေးပါ ခြင်း ၊ အသက်ရှူ ရပ် ခြင်း ၊ အန္တရာယ် များ တဲ့ အချက် များ ဥပမာ - ကိုယ်ဝန် ရှိ ခြင်း ၊ ခွဲစိတ် ပြီးနောက် ပြုစု စောင့်ရှောက် ခြင်း ၊ လေယာဉ် ခရီး ရှည် ၊ အမျိုးသမီး ငယ် တွေ မှာ အဖြစ် များ )	20250708_003350	16000	16
recording_20250708_003408.wav	နှလုံး ခုန် မ မှန် ခြင်း ( ရင်တုန် ခြင်း ၊ နှလုံး တွင် သွေး လုံလောက် စွာ မ ရ ခြင်း )	20250708_003408	16000	16
recording_20250708_003430.wav	နှလုံး ကြွက်သား များ အောက်ဆီဂျင် မ ရ နိုင် သဖြင့် သေဆုံး ခြင်း ( ရင်ဘတ် အလယ် ကနေ နာကျင် မှု က ဘယ်ဘက် လက်မောင်း ဆီသို့ ပျံ့နှံ့ သွား ခြင်း ၊ ပျို့အန် ချင် စိတ် ဖြစ် ခြင်း ၊ လက်ဖဝါး ချွေးထွက် ခြင်း )	20250708_003430	16000	16
recording_20250708_003623.wav	အရက် ( အရက် က သွေးတွင်း သကြားဓာတ်နည်း တာ ကို ဖြစ် စေ တယ် ၊ လူနာ က မ လဲကျ ခင် မှာ အရက် သောက် ထား တဲ့ မှတ်တမ်း ရှိ ဖို့ လိုအပ် တယ် ဒါမှမဟုတ် ခင်ဗျား သူ ရဲ့ ရင်ဘတ် မှာ အရက် အနံ့ ခံ နိုင် တယ် ။ )	20250708_003623	16000	16
recording_20250708_003640.wav	ရုတ်တရက် သတိလစ် ခြင်း ( အိမ်သာ သုံး နေ စဉ် လဲကျ ခြင်း ၊ ချောင်းဆိုး ဒါမှမဟုတ် နှာချေ သော အခါ )	20250708_003640	16000	16
recording_20250708_003659.wav	ဦးနှောက်ဖုံး မြှေး ရောင် ခြင်း ( ခေါင်းကိုက် ခြင်း ၊ အန် ခြင်း ၊ အဖု ၊ အဖျား ၊ အလင်း ကြောက် ခြင်း )	20250708_003659	16000	16
recording_20250708_003710.wav	ပိုး ဝင် ခြင်း ( အဖျား ၊ နေ လို့ မ ကောင်း ခြင်း )	20250708_003710	16000	16
recording_20250708_003724.wav	ဦးနှောက် ထိခိုက် ဒဏ်ရာ ( လူနာ က ရန်ပွဲ တွင် ပါဝင် နိုင် ချေ ရှိ ခဲ့ ခြင်း ၊ လဲကျ တဲ့ မှတ်တမ်း ရှိ ခြင်း )	20250708_003724	16000	16
recording_20250708_003751.wav	သွေး ပေါင်ချိန် ကျ ခြင်း ( ထိုင် ရာ မှ ထ ဖို့ ကြိုးစား စဉ် လဲကျ ခြင်း ၊ အများ အားဖြင့် သွေးတိုး ရောဂါ ရှိ တဲ့ သက်ကြီး ပိုင်း လူနာ နှင့် သွေးကျ ဆေး သောက် နေ တဲ့ သက်ကြီး ပိုင်း လူနာ )	20250708_003751	16000	16
